EmployeeID,Name,Department,Gender,JobRole,Education,Age,Salary,Bonus,Attrition,TotalCompensation
2345,Emp_1345,Operations,Male,Consultant,Phd,44,59159.0,25719,Yes,84878.0
2346,Emp_1346,Finance,Female,Executive,Masters,54,115812.0,19274,No,135086.0
2347,Emp_1347,Finance,Male,Consultant,Masters,39,43671.0,22830,No,66501.0
2348,Emp_1348,Hr,Female,Analyst,Masters,30,36450.0,21348,No,57798.0
2349,Emp_1349,Marketing,Female,Engineer,Bachelors,54,34908.0,28063,No,62971.0
2350,Emp_1350,It,Female,Executive,High School,53,77275.0,27597,No,104872.0
2351,Emp_1351,Marketing,Female,Consultant,Masters,38,64358.0,6903,No,71261.0
2352,Emp_1352,It,Female,Engineer,Bachelors,40,69047.0,19551,No,88598.0
2353,Emp_1353,Sales,Female,Engineer,Phd,48,55518.0,29278,No,84796.0
2354,Emp_1354,Marketing,Female,Executive,Masters,27,77813.0,20141,Yes,97954.0
2355,Emp_1355,Sales,Male,Consultant,Bachelors,56,116748.0,7377,No,124125.0
2356,Emp_1356,Finance,Male,Engineer,Masters,58,26806.0,5847,No,32653.0
2357,Emp_1357,Finance,Male,Engineer,High School,55,60891.0,28754,No,89645.0
2358,Emp_1358,Hr,Female,Manager,High School,41,103551.0,19380,No,122931.0
2359,Emp_1359,Marketing,Female,Engineer,Phd,46,59220.0,27725,No,86945.0
2360,Emp_1360,Sales,Female,Manager,Masters,25,37158.0,22623,No,59781.0
2361,Emp_1361,Marketing,Female,Consultant,Bachelors,31,100992.0,26984,No,127976.0
2362,Emp_1362,Finance,Female,Consultant,Phd,31,47588.0,14524,No,62112.0
2363,Emp_1363,Finance,Female,Consultant,Masters,45,82576.0,20231,No,102807.0
2364,Emp_1364,It,Female,Analyst,Phd,42,108027.0,16698,No,124725.0
2365,Emp_1365,Sales,Male,Consultant,Bachelors,32,44188.0,15571,No,59759.0
2366,Emp_1366,Sales,Female,Engineer,Phd,48,112615.0,26175,No,138790.0
2367,Emp_1367,Marketing,Male,Executive,Phd,37,78830.0,17314,Yes,96144.0
2368,Emp_1368,Marketing,Male,Manager,Phd,47,24019.0,16429,Yes,40448.0
2370,Emp_1370,Operations,Female,Consultant,Bachelors,37,53697.0,15604,Yes,69301.0
2371,Emp_1371,Hr,Male,Consultant,High School,28,104932.0,16366,No,121298.0
2372,Emp_1372,Finance,Male,Executive,Masters,37,115428.0,10055,No,125483.0
2373,Emp_1373,Marketing,Female,Executive,High School,56,27973.0,10622,No,38595.0
2374,Emp_1374,Sales,Female,Analyst,High School,37,106649.0,21756,Yes,128405.0
2375,Emp_1375,It,Male,Manager,Masters,33,31136.0,12783,No,43919.0
2376,Emp_1376,Sales,Female,Consultant,Masters,56,104739.0,6949,No,111688.0
2377,Emp_1377,Finance,Female,Analyst,Bachelors,42,82502.0,21628,No,104130.0
2378,Emp_1378,Operations,Female,Engineer,Bachelors,57,51285.0,15032,No,66317.0
2379,Emp_1379,Sales,Male,Engineer,Phd,38,43039.0,29179,No,72218.0
2380,Emp_1380,Hr,Male,Analyst,High School,53,86720.0,27156,No,113876.0
2381,Emp_1381,Finance,Male,Consultant,Bachelors,27,108263.0,16619,No,124882.0
2382,Emp_1382,Unknown,Female,Analyst,Phd,45,79155.0,21508,No,100663.0
2384,Emp_1384,Operations,Male,Executive,Masters,41,20916.0,15945,No,36861.0
2385,Emp_1385,Hr,Male,Analyst,Bachelors,46,79052.0,6919,No,85971.0
2386,Emp_1386,Unknown,Male,Consultant,High School,23,89110.0,14827,Yes,103937.0
2387,Emp_1387,It,Female,Analyst,Bachelors,30,37790.0,14617,No,52407.0
2388,Emp_1388,Hr,Male,Analyst,High School,49,103161.0,14732,No,117893.0
2389,Emp_1389,Operations,Male,Consultant,Masters,59,25206.0,5530,No,30736.0
2390,Emp_1390,Hr,Female,Consultant,High School,24,105053.0,12849,No,117902.0
2391,Emp_1391,Finance,Female,Manager,Bachelors,41,69950.0,11929,No,81879.0
2392,Emp_1392,Marketing,Female,Analyst,Phd,27,76361.0,9349,No,85710.0
2393,Emp_1393,Hr,Male,Engineer,Masters,54,81451.0,19456,No,100907.0
2394,Emp_1394,Hr,Female,Analyst,Bachelors,22,57696.0,16295,,73991.0
2395,Emp_1395,Operations,Female,Analyst,Masters,58,101641.0,26140,No,127781.0
2396,Emp_1396,Operations,Male,Consultant,Masters,27,88226.0,23185,No,111411.0
2397,Emp_1397,It,Female,Analyst,Bachelors,55,66728.0,10156,No,76884.0
2398,Emp_1398,Operations,Male,Analyst,Bachelors,36,75401.0,29240,No,104641.0
2399,Emp_1399,Sales,Male,Engineer,Phd,47,86226.0,26845,No,113071.0
2400,Emp_1400,Finance,Female,Consultant,Masters,35,45103.0,14228,No,59331.0
2401,Emp_1401,Finance,Female,Analyst,Masters,28,54263.0,26686,No,80949.0
2402,Emp_1402,Marketing,Female,Executive,Bachelors,52,96621.0,16920,Yes,113541.0
2403,Emp_1403,Marketing,Female,Manager,High School,45,70044.0,12432,No,82476.0
2404,Emp_1404,Finance,Female,Engineer,Bachelors,52,77730.0,17203,No,94933.0
2405,Emp_1405,Marketing,Female,Analyst,Masters,50,45825.0,11189,No,57014.0
2406,Emp_1406,It,Male,Executive,Bachelors,53,96256.0,6142,No,102398.0
2407,Emp_1407,Operations,Male,Analyst,Phd,38,57271.0,28460,No,85731.0
2408,Emp_1408,Finance,Female,Analyst,High School,35,97256.0,12614,No,109870.0
2409,Emp_1409,Marketing,Male,Consultant,Bachelors,57,66732.0,19253,No,85985.0
2410,Emp_1410,Finance,Female,Consultant,Phd,45,86433.0,26224,No,112657.0
2411,Emp_1411,Sales,Male,Consultant,Masters,48,102630.0,23013,No,125643.0
2412,Emp_1412,Hr,Male,Executive,Bachelors,46,43572.0,26446,No,70018.0
2413,Emp_1413,Operations,Male,Analyst,Masters,53,58546.0,22146,No,80692.0
2414,Emp_1414,Finance,Female,Manager,Phd,39,35150.0,11905,Yes,47055.0
2415,Emp_1415,Hr,Male,Engineer,Masters,39,74165.0,9889,No,84054.0
2416,Emp_1416,Marketing,Female,Consultant,Phd,58,83690.0,9839,No,93529.0
2417,Emp_1417,Hr,Male,Consultant,Phd,47,73664.0,8957,No,82621.0
2418,Emp_1418,Operations,Male,Analyst,Phd,30,102335.0,5557,No,107892.0
2419,Emp_1419,Finance,Male,Analyst,Bachelors,56,95199.0,9621,Yes,104820.0
2420,Emp_1420,Sales,Male,Executive,Masters,29,56948.0,19932,No,76880.0
2421,Emp_1421,Unknown,Male,Executive,Masters,41,57030.0,5839,No,62869.0
2422,Emp_1422,Finance,Female,Consultant,High School,43,47007.0,29578,No,76585.0
2423,Emp_1423,Operations,Female,Analyst,High School,40,111207.0,14243,No,125450.0
2425,Emp_1425,It,Male,Engineer,High School,49,96772.0,29732,No,126504.0
2426,Emp_1426,Hr,Male,Analyst,Masters,56,42024.0,11998,No,54022.0
2427,Emp_1427,Operations,Male,Analyst,Phd,32,59384.0,15129,Yes,74513.0
2428,Emp_1428,It,Female,Executive,Phd,52,102912.0,5510,No,108422.0
2429,Emp_1429,Finance,Male,Engineer,Bachelors,57,38157.0,16596,Yes,54753.0
2430,Emp_1430,Sales,Female,Consultant,Phd,51,105481.0,17974,No,123455.0
2431,Emp_1431,Marketing,Male,Analyst,Masters,44,108553.0,6137,Yes,114690.0
2432,Emp_1432,Hr,Female,Consultant,Masters,40,21756.0,18700,No,40456.0
2433,Emp_1433,Marketing,Male,Analyst,Masters,33,88112.0,26990,No,115102.0
2434,Emp_1434,Finance,Male,Consultant,Bachelors,36,111003.0,9666,No,120669.0
2435,Emp_1435,Marketing,Female,Engineer,High School,52,116741.0,13906,No,130647.0
2436,Emp_1436,Hr,,Executive,Phd,58,78051.0,26818,No,104869.0
2437,Emp_1437,Finance,Male,Engineer,Masters,58,84595.0,15478,Yes,100073.0
2438,Emp_1438,Marketing,Male,Manager,Masters,36,98210.0,27830,Yes,126040.0
2439,Emp_1439,Sales,Female,Executive,High School,50,63094.0,7654,No,70748.0
2440,Emp_1440,Operations,Male,Engineer,Masters,47,107889.0,5990,No,113879.0
2441,Emp_1441,Finance,Male,Manager,Phd,23,115385.0,29204,No,144589.0
2442,Emp_1442,Operations,Female,Analyst,Bachelors,41,24535.0,7160,Yes,31695.0
2443,Emp_1443,Finance,Female,Analyst,Masters,36,76035.0,27124,Yes,103159.0
2444,Emp_1444,Sales,Female,Consultant,Phd,25,67367.0,25841,No,93208.0
2445,Emp_1445,Operations,Male,Executive,Masters,43,37118.0,20136,Yes,57254.0
2446,Emp_1446,It,Male,Analyst,High School,59,79812.0,15336,Yes,95148.0
2447,Emp_1447,Hr,Male,Executive,Masters,44,79884.0,19269,Yes,99153.0
2448,Emp_1448,It,Female,Analyst,Masters,47,86168.0,21206,,107374.0
2449,Emp_1449,Marketing,Male,Consultant,Bachelors,32,33280.0,7063,No,40343.0
2450,Emp_1450,Sales,Male,Engineer,High School,49,34746.0,15795,Yes,50541.0
2451,Emp_1451,It,Female,Consultant,High School,23,73251.0,23361,No,96612.0
2452,Emp_1452,Finance,Female,Manager,Bachelors,29,104821.0,13567,No,118388.0
2453,Emp_1453,Marketing,Female,Analyst,Masters,50,103583.0,13933,No,117516.0
2454,Emp_1454,Marketing,Female,Manager,Phd,32,30207.0,24051,No,54258.0
2455,Emp_1455,It,Female,Manager,High School,58,91127.0,20619,Yes,111746.0
2456,Emp_1456,It,,Executive,High School,39,47757.0,9919,No,57676.0
2457,Emp_1457,Sales,Female,Analyst,Masters,35,36226.0,16741,No,52967.0
2459,Emp_1459,It,Male,Engineer,High School,56,81407.0,29026,Yes,110433.0
2460,Emp_1460,It,Female,Manager,Masters,30,47206.0,13798,No,61004.0
2461,Emp_1461,Operations,Female,Engineer,Phd,56,40256.0,21927,No,62183.0
2462,Emp_1462,Finance,Female,Executive,High School,32,53822.0,19566,No,73388.0
2463,Emp_1463,Operations,Male,Manager,Phd,33,61340.0,5883,No,67223.0
2464,Emp_1464,Operations,Female,Consultant,Phd,24,72234.0,26182,No,98416.0
2466,Emp_1466,Hr,Female,Engineer,Phd,49,68671.0,14415,No,83086.0
2467,Emp_1467,Finance,Female,Executive,Masters,32,95320.0,16085,No,111405.0
2468,Emp_1468,Sales,Female,Manager,Bachelors,46,55157.0,20008,Yes,75165.0
2469,Emp_1469,Sales,Male,Analyst,Masters,42,39937.0,27102,No,67039.0
2470,Emp_1470,It,Male,Analyst,Phd,31,74290.0,23452,No,97742.0
2472,Emp_1472,Sales,Female,Engineer,Masters,40,31219.0,13120,Yes,44339.0
2473,Emp_1473,It,Female,Analyst,Phd,43,29399.0,12820,No,42219.0
2474,Emp_1474,Hr,Female,Engineer,High School,42,118848.0,16901,No,135749.0
2475,Emp_1475,Operations,Male,Executive,High School,53,47657.0,23170,No,70827.0
2476,Emp_1476,It,Female,Consultant,Masters,44,40047.0,21259,No,61306.0
2477,Emp_1477,Marketing,Female,Consultant,Masters,34,96095.0,27099,Yes,123194.0
2478,Emp_1478,It,Female,Executive,High School,26,105693.0,14649,No,120342.0
2479,Emp_1479,Finance,Male,Consultant,Phd,25,92154.0,13269,Yes,105423.0
2480,Emp_1480,Hr,Female,Manager,Phd,49,64891.0,16805,No,81696.0
2481,Emp_1481,Finance,Male,Executive,Phd,35,26780.0,22692,No,49472.0
2482,Emp_1482,Finance,Female,Engineer,Masters,29,47050.0,15379,No,62429.0
2483,Emp_1483,Marketing,Male,Executive,Bachelors,30,93551.0,13744,No,107295.0
2484,Emp_1484,Hr,Male,Analyst,Bachelors,56,88666.0,18285,Yes,106951.0
2485,Emp_1485,Hr,Male,Engineer,Bachelors,58,113619.0,13473,No,127092.0
2486,Emp_1486,Hr,Female,Analyst,Bachelors,42,102016.0,15679,No,117695.0
2487,Emp_1487,Hr,Female,Engineer,Bachelors,39,73010.0,19605,No,92615.0
2488,Emp_1488,Hr,Male,Consultant,Masters,54,58165.0,15985,Yes,74150.0
2489,Emp_1489,Marketing,Male,Executive,Masters,29,31528.0,17391,No,48919.0
2490,Emp_1490,It,Female,Manager,Bachelors,38,69608.0,9861,Yes,79469.0
2491,Emp_1491,Finance,Female,Engineer,Masters,52,25914.0,24160,No,50074.0
2492,Emp_1492,Hr,Male,Engineer,Masters,55,57136.0,6596,Yes,63732.0
2493,Emp_1493,It,Female,Analyst,Bachelors,27,31179.0,21863,,53042.0
2494,Emp_1494,It,Female,Consultant,Phd,43,106008.0,24696,Yes,130704.0
2495,Emp_1495,Finance,Female,Analyst,Masters,35,32076.0,27540,No,59616.0
2496,Emp_1496,Marketing,Female,Analyst,Phd,24,44783.0,15155,No,59938.0
2497,Emp_1497,Sales,Male,Consultant,Masters,33,66716.0,12919,No,79635.0
2498,Emp_1498,Sales,Female,Manager,Masters,57,70298.0,28128,No,98426.0
2500,Emp_1500,Operations,Male,Analyst,Masters,23,99360.0,25282,No,124642.0
2501,Emp_1501,Operations,Male,Engineer,High School,23,89835.0,19628,No,109463.0
2502,Emp_1502,Finance,Female,Consultant,High School,36,28118.0,7072,Yes,35190.0
2504,Emp_1504,It,Female,Manager,Phd,50,76911.0,10624,No,87535.0
2505,Emp_1505,Marketing,Female,Manager,Phd,38,93489.0,5938,Yes,99427.0
2506,Emp_1506,Sales,Male,Consultant,Phd,53,35185.0,13176,Yes,48361.0
2507,Emp_1507,It,Male,Engineer,High School,28,61792.0,5761,No,67553.0
2508,Emp_1508,It,Male,Engineer,Phd,51,100210.0,28638,No,128848.0
2509,Emp_1509,Hr,Female,Consultant,Phd,49,70613.0,17941,No,88554.0
2510,Emp_1510,Marketing,Female,Engineer,Bachelors,35,53927.0,6669,No,60596.0
2511,Emp_1511,Hr,Female,Manager,Phd,51,20386.0,12128,No,32514.0
2512,Emp_1512,Finance,Female,Manager,High School,38,112153.0,25246,No,137399.0
2513,Emp_1513,Hr,Male,Executive,High School,53,92728.0,24069,Yes,116797.0
2514,Emp_1514,Hr,Male,Consultant,High School,27,96281.0,17091,No,113372.0
2515,Emp_1515,Sales,Female,Analyst,Bachelors,45,50020.0,28018,No,78038.0
2516,Emp_1516,Operations,Male,Analyst,Bachelors,27,62678.0,23315,No,85993.0
2517,Emp_1517,It,Female,Executive,Masters,48,106695.0,12308,No,119003.0
2518,Emp_1518,Marketing,Female,Executive,Phd,39,81394.0,25323,No,106717.0
2519,Emp_1519,Hr,Male,Engineer,Bachelors,45,88945.0,6126,Yes,95071.0
2520,Emp_1520,Marketing,Female,Executive,High School,58,76414.0,11021,No,87435.0
2521,Emp_1521,Operations,Female,Executive,High School,45,74816.0,11437,No,86253.0
2522,Emp_1522,Operations,Male,Analyst,Bachelors,59,75918.0,12039,No,87957.0
2523,Emp_1523,Hr,Female,Engineer,Bachelors,55,111281.0,26757,No,138038.0
2524,Emp_1524,Finance,Female,Executive,Bachelors,36,82694.0,22587,Yes,105281.0
2525,Emp_1525,Hr,Male,Executive,Masters,32,49455.0,9135,No,58590.0
2526,Emp_1526,Sales,,Engineer,High School,43,58735.0,20111,No,78846.0
2527,Emp_1527,It,Male,Consultant,Masters,45,114702.0,16964,No,131666.0
2529,Emp_1529,Hr,Male,Analyst,Phd,39,32109.0,12904,No,45013.0
2530,Emp_1530,Marketing,Male,Consultant,High School,33,65802.0,7283,No,73085.0
2531,Emp_1531,Finance,Male,Manager,High School,49,88020.0,25942,No,113962.0
2532,Emp_1532,Finance,Female,Engineer,Bachelors,28,54622.0,26731,No,81353.0
2533,Emp_1533,Hr,Male,Analyst,Bachelors,44,22597.0,29251,No,51848.0
2534,Emp_1534,Finance,Male,Consultant,Phd,42,60597.0,27328,No,87925.0
2535,Emp_1535,Marketing,Male,Engineer,Masters,55,60954.0,7477,No,68431.0
2536,Emp_1536,Operations,Male,Executive,Bachelors,32,89519.0,8093,No,97612.0
2537,Emp_1537,Finance,Male,Engineer,Bachelors,43,76115.0,29918,No,106033.0
2538,Emp_1538,Operations,Female,Manager,High School,56,63151.0,12207,No,75358.0
2539,Emp_1539,Marketing,Female,Engineer,High School,50,37040.0,14394,No,51434.0
2540,Emp_1540,Hr,Female,Consultant,Bachelors,49,64772.0,19841,No,84613.0
2541,Emp_1541,It,Female,Consultant,High School,39,116090.0,11227,Yes,127317.0
2542,Emp_1542,Finance,Female,Engineer,Phd,35,83832.0,18280,No,102112.0
2543,Emp_1543,It,Female,Consultant,Bachelors,39,47916.0,8535,No,56451.0
2544,Emp_1544,Marketing,Female,Executive,High School,49,64871.0,28388,,93259.0
2545,Emp_1545,Finance,Male,Engineer,Phd,45,46372.0,15582,No,61954.0
2546,Emp_1546,Operations,Female,Executive,High School,29,81707.0,7913,No,89620.0
2547,Emp_1547,Sales,Male,Executive,High School,29,59080.0,7340,No,66420.0
2548,Emp_1548,It,Male,Analyst,High School,25,62722.0,10289,No,73011.0
2549,Emp_1549,Finance,,Engineer,Bachelors,48,49048.0,5597,No,54645.0
2550,Emp_1550,It,Male,Consultant,Masters,57,105205.0,20025,No,125230.0
2551,Emp_1551,Finance,Male,Executive,High School,26,29777.0,12145,No,41922.0
2552,Emp_1552,Hr,Male,Analyst,Phd,54,74711.0,7902,Yes,82613.0
2553,Emp_1553,Operations,Male,Engineer,Bachelors,55,56331.0,28029,Yes,84360.0
2554,Emp_1554,It,Female,Engineer,Bachelors,51,40968.0,13955,No,54923.0
2555,Emp_1555,Sales,,Manager,Phd,29,73969.0,12694,No,86663.0
2556,Emp_1556,Sales,Female,Manager,High School,47,31292.0,9830,No,41122.0
2557,Emp_1557,Marketing,Female,Executive,Masters,58,60794.0,28930,No,89724.0
2558,Emp_1558,Finance,Female,Manager,High School,55,99459.0,28752,No,128211.0
2559,Emp_1559,It,Female,Executive,Phd,28,70192.0,14834,No,85026.0
2561,Emp_1561,It,Female,Executive,Masters,49,104193.0,20768,No,124961.0
2562,Emp_1562,Finance,Female,Manager,Bachelors,35,89165.0,15364,No,104529.0
2563,Emp_1563,Sales,Female,Consultant,Phd,59,87650.0,7160,Yes,94810.0
2564,Emp_1564,Hr,Male,Manager,High School,25,76516.0,18268,No,94784.0
2565,Emp_1565,Sales,Female,Executive,Masters,39,119981.0,27262,No,147243.0
2566,Emp_1566,Marketing,Male,Analyst,Bachelors,46,111110.0,29047,No,140157.0
2567,Emp_1567,Operations,Male,Engineer,Bachelors,28,117885.0,25133,Yes,143018.0
2568,Emp_1568,Hr,Male,Manager,Bachelors,59,42257.0,19485,No,61742.0
2569,Emp_1569,Marketing,Male,Executive,High School,49,103509.0,7922,Yes,111431.0
2570,Emp_1570,Finance,Female,Consultant,Masters,26,111273.0,27870,No,139143.0
2571,Emp_1571,Hr,Male,Manager,High School,24,71672.0,29496,No,101168.0
2572,Emp_1572,Marketing,Female,Manager,High School,52,83308.0,8804,No,92112.0
2573,Emp_1573,Finance,Female,Engineer,High School,41,97583.0,26262,No,123845.0
2574,Emp_1574,Sales,Male,Executive,Phd,40,42113.0,7368,Yes,49481.0
2575,Emp_1575,Operations,Female,Analyst,Phd,32,20694.0,20157,Yes,40851.0
2576,Emp_1576,Finance,Male,Consultant,Phd,24,35588.0,13093,No,48681.0
2577,Emp_1577,It,Male,Executive,Masters,44,81756.0,8932,Yes,90688.0
2578,Emp_1578,Finance,Female,Consultant,High School,28,84085.0,16552,Yes,100637.0
2579,Emp_1579,Finance,Female,Manager,High School,44,81142.0,10608,No,91750.0
2580,Emp_1580,Operations,Male,Engineer,Phd,28,84373.0,28019,No,112392.0
2581,Emp_1581,It,Female,Engineer,High School,55,105603.0,17899,No,123502.0
2582,Emp_1582,Marketing,Female,Analyst,High School,40,26704.0,27779,Yes,54483.0
2583,Emp_1583,Marketing,Female,Engineer,Bachelors,30,60136.0,27485,No,87621.0
2584,Emp_1584,Finance,Male,Manager,High School,39,87507.0,14292,No,101799.0
2585,Emp_1585,It,Male,Analyst,Bachelors,46,67361.0,14862,No,82223.0
2586,Emp_1586,It,Female,Executive,High School,35,78847.0,10531,Yes,89378.0
2587,Emp_1587,Operations,Female,Engineer,Masters,46,31441.0,15412,No,46853.0
2588,Emp_1588,Sales,Female,Analyst,Phd,40,117012.0,26354,No,143366.0
2589,Emp_1589,Marketing,Female,Manager,Bachelors,36,34677.0,11344,,46021.0
2590,Emp_1590,Operations,Female,Consultant,Phd,37,47818.0,29792,No,77610.0
2591,Emp_1591,Hr,Male,Consultant,Bachelors,48,21868.0,21759,Yes,43627.0
2592,Emp_1592,Marketing,Female,Manager,Bachelors,31,103591.0,12887,Yes,116478.0
2593,Emp_1593,Operations,Male,Manager,Bachelors,25,87264.0,22993,No,110257.0
2594,Emp_1594,Marketing,Female,Consultant,Masters,40,93168.0,21158,No,114326.0
2595,Emp_1595,Sales,Male,Analyst,High School,49,32043.0,24323,No,56366.0
2596,Emp_1596,Hr,Female,Consultant,Bachelors,42,91939.0,25446,No,117385.0
2597,Emp_1597,Sales,Male,Manager,Masters,35,35732.0,22997,No,58729.0
2598,Emp_1598,Hr,Female,Engineer,Bachelors,54,75244.0,27962,No,103206.0
2599,Emp_1599,Finance,Male,Executive,High School,31,38526.0,29235,Yes,67761.0
2600,Emp_1600,Operations,Male,Engineer,Bachelors,40,29340.0,8679,No,38019.0
2601,Emp_1601,Hr,,Engineer,Masters,51,42394.0,12540,No,54934.0
2602,Emp_1602,Sales,Male,Manager,High School,43,118557.0,14488,Yes,133045.0
2603,Emp_1603,Marketing,Male,Consultant,Masters,24,24102.0,12074,No,36176.0
2604,Emp_1604,Hr,Male,Analyst,High School,58,39159.0,8996,No,48155.0
2605,Emp_1605,Operations,Female,Engineer,High School,39,85092.0,26170,No,111262.0
2606,Emp_1606,Hr,Male,Consultant,Phd,32,26212.0,10695,No,36907.0
2607,Emp_1607,It,Female,Analyst,Phd,23,117360.0,28382,No,145742.0
2608,Emp_1608,Marketing,Female,Engineer,Phd,33,57405.0,19235,Yes,76640.0
2609,Emp_1609,Operations,Female,Analyst,High School,27,97061.0,7366,No,104427.0
2610,Emp_1610,Operations,Female,Consultant,Bachelors,50,114296.0,19164,No,133460.0
2611,Emp_1611,Finance,Female,Executive,Masters,51,75186.0,11764,No,86950.0
2612,Emp_1612,Unknown,Male,Consultant,Masters,23,64239.0,20527,Yes,84766.0
2613,Emp_1613,Finance,Male,Manager,Masters,30,112993.0,21292,No,134285.0
2614,Emp_1614,Operations,Male,Analyst,Phd,23,30532.0,6614,No,37146.0
2615,Emp_1615,Marketing,Female,Executive,High School,50,99054.0,25939,No,124993.0
2616,Emp_1616,Hr,Male,Analyst,Phd,54,92012.0,19396,No,111408.0
2617,Emp_1617,Hr,Male,Analyst,Bachelors,31,105279.0,23800,No,129079.0
2618,Emp_1618,Marketing,Male,Engineer,High School,55,86540.0,28672,No,115212.0
2619,Emp_1619,Operations,Male,Manager,Masters,29,23271.0,28246,No,51517.0
2620,Emp_1620,Hr,Male,Analyst,Phd,58,65482.0,25037,No,90519.0
2621,Emp_1621,Hr,Female,Consultant,Phd,54,20209.0,28023,No,48232.0
2622,Emp_1622,Hr,Male,Consultant,Bachelors,27,110999.0,21880,No,132879.0
2623,Emp_1623,Sales,Female,Engineer,Bachelors,40,25539.0,21888,No,47427.0
2624,Emp_1624,Sales,Female,Manager,Phd,53,39977.0,29083,No,69060.0
2625,Emp_1625,It,Female,Manager,Bachelors,48,94142.0,10733,No,104875.0
2626,Emp_1626,Finance,Female,Consultant,Masters,22,119588.0,29439,Yes,149027.0
2627,Emp_1627,Marketing,Female,Executive,Bachelors,54,88684.0,8216,No,96900.0
2628,Emp_1628,Marketing,Male,Engineer,Bachelors,53,119072.0,27072,No,146144.0
2629,Emp_1629,Marketing,Male,Engineer,Phd,26,25607.0,9364,No,34971.0
2630,Emp_1630,It,Male,Consultant,Phd,38,105122.0,17269,No,122391.0
2631,Emp_1631,Sales,Female,Consultant,High School,29,114786.0,27426,No,142212.0
2632,Emp_1632,Operations,Male,Executive,High School,55,71939.0,22861,No,94800.0
2633,Emp_1633,Operations,Male,Executive,Phd,30,38594.0,18829,No,57423.0
2634,Emp_1634,It,Female,Manager,Bachelors,44,78382.0,9960,No,88342.0
2635,Emp_1635,Operations,Female,Engineer,Bachelors,56,27399.0,23781,No,51180.0
2636,Emp_1636,Marketing,Female,Engineer,High School,28,45117.0,13301,No,58418.0
2637,Emp_1637,Finance,Female,Consultant,High School,36,118662.0,13841,Yes,132503.0
2638,Emp_1638,Hr,Male,Manager,High School,41,53617.0,27578,No,81195.0
2639,Emp_1639,Sales,Female,Engineer,Masters,46,27498.0,28954,No,56452.0
2640,Emp_1640,Sales,Female,Manager,Masters,24,70624.0,12730,No,83354.0
2641,Emp_1641,It,Male,Manager,High School,45,29628.0,22883,No,52511.0
2642,Emp_1642,Sales,Male,Consultant,Bachelors,55,20329.0,28619,No,48948.0
2643,Emp_1643,Marketing,Female,Manager,High School,43,58619.0,21979,No,80598.0
2644,Emp_1644,Operations,Male,Executive,Masters,32,27032.0,5978,Yes,33010.0
2645,Emp_1645,Marketing,Female,Executive,Bachelors,29,68094.0,5730,No,73824.0
2646,Emp_1646,It,Female,Analyst,Masters,56,58034.0,5056,No,63090.0
2647,Emp_1647,Marketing,Male,Consultant,Bachelors,59,106158.0,7243,No,113401.0
2648,Emp_1648,Operations,Male,Analyst,Masters,29,75264.0,27263,No,102527.0
2649,Emp_1649,Finance,Female,Executive,Bachelors,58,114120.0,6701,No,120821.0
2650,Emp_1650,It,Female,Analyst,Bachelors,48,67850.0,28613,No,96463.0
2651,Emp_1651,Finance,Female,Consultant,Bachelors,49,24722.0,22670,No,47392.0
2652,Emp_1652,Hr,Male,Consultant,Bachelors,55,37772.0,13303,Yes,51075.0
2653,Emp_1653,Finance,Female,Manager,Phd,53,106105.0,20100,No,126205.0
2654,Emp_1654,Hr,Female,Engineer,Masters,36,61679.0,17998,No,79677.0
2655,Emp_1655,Hr,Female,Manager,Masters,38,88771.0,14393,Yes,103164.0
2656,Emp_1656,Finance,Female,Consultant,Phd,54,24576.0,5947,Yes,30523.0
2658,Emp_1658,Operations,Male,Executive,Bachelors,50,119404.0,11553,No,130957.0
2659,Emp_1659,Marketing,Female,Manager,Masters,30,61632.0,5757,No,67389.0
2660,Emp_1660,Marketing,Female,Consultant,Phd,54,61476.0,19866,No,81342.0
2661,Emp_1661,Operations,Female,Executive,Bachelors,50,50285.0,16580,No,66865.0
2662,Emp_1662,Hr,Female,Consultant,Bachelors,34,44154.0,10651,No,54805.0
2663,Emp_1663,Hr,Male,Executive,Bachelors,42,40054.0,12273,Yes,52327.0
2664,Emp_1664,It,Male,Consultant,High School,42,37165.0,15033,Yes,52198.0
2665,Emp_1665,Sales,Male,Analyst,Phd,26,34439.0,8535,No,42974.0
2667,Emp_1667,Hr,Female,Consultant,High School,27,108051.0,22488,No,130539.0
2668,Emp_1668,Marketing,Male,Manager,Phd,34,46962.0,13853,No,60815.0
2669,Emp_1669,It,Male,Analyst,Bachelors,22,73934.0,5908,Yes,79842.0
2670,Emp_1670,Finance,Male,Engineer,Masters,41,57763.0,27923,No,85686.0
2671,Emp_1671,It,Female,Manager,High School,29,84094.0,9617,No,93711.0
2672,Emp_1672,Finance,Female,Engineer,High School,31,39464.0,15048,Yes,54512.0
2673,Emp_1673,Finance,Male,Executive,Bachelors,30,62036.0,28453,No,90489.0
2674,Emp_1674,Operations,Male,Engineer,Bachelors,24,115949.0,7311,No,123260.0
2675,Emp_1675,Hr,Male,Consultant,High School,32,53270.0,21020,No,74290.0
2676,Emp_1676,It,Female,Engineer,Masters,33,62299.0,22173,No,84472.0
2677,Emp_1677,It,Female,Manager,Masters,31,105805.0,18585,Yes,124390.0
2678,Emp_1678,Operations,Female,Manager,Phd,46,51541.0,19017,No,70558.0
2679,Emp_1679,Marketing,Male,Engineer,Bachelors,46,93545.0,21555,No,115100.0
